epoch,steps,cosine_pearson,cosine_spearman,euclidean_pearson,euclidean_spearman,manhattan_pearson,manhattan_spearman,dot_pearson,dot_spearman
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
0,0,0.231936243948818,0.05488633165528,0.2102106894202308,0.0124668525497337,0.2143767901728441,0.0122081080140698,0.2324051610249481,0.0649041068036306
